id,name,full_name,set,price,trade_in_price,max_cards,in_stock,qualities
103993,Kodama's Reach,Kodama's Reach,Neon Dynasty Commander,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103872,"Kotori, Pilot Prodigy","Kotori, Pilot Prodigy",Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103871,"Chishiro, the Shattered Blade","Chishiro, the Shattered Blade (Foil)",Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
103876,"Shorikai, Genesis Engine","Shorikai, Genesis Engine",Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103870,"Chishiro, the Shattered Blade","Chishiro, the Shattered Blade",Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103936,Unquenchable Fury,Unquenchable Fury (Extended Art),Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': True, 'showcase': False}"
103897,Ascendant Acolyte,Ascendant Acolyte,Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103894,Komainu Battle Armor,Komainu Battle Armor,Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103940,"Kosei, Penitent Warlord","Kosei, Penitent Warlord (Extended Art)",Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': True, 'showcase': False}"
103978,Elemental Mastery,Elemental Mastery,Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104004,Soul's Majesty,Soul's Majesty,Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103884,Access Denied,Access Denied,Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103941,Myojin of Towering Might,Myojin of Towering Might (Extended Art),Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': True, 'showcase': False}"
103924,"Katsumasa, the Animator","Katsumasa, the Animator (Extended Art)",Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': True, 'showcase': False}"
103880,Ironsoul Enforcer,Ironsoul Enforcer,Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104035,Solemn Simulacrum,Solemn Simulacrum,Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103980,"Krenko, Tin Street Kingpin","Krenko, Tin Street Kingpin",Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103967,Master of Etherium,Master of Etherium,Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103891,Akki Battle Squad,Akki Battle Squad,Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103878,Aerial Surveyor,Aerial Surveyor,Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103994,Loyal Guardian,Loyal Guardian,Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104013,Mage Slayer,Mage Slayer,Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104017,Arcane Signet,Arcane Signet,Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104001,Sakura-Tribe Elder,Sakura-Tribe Elder,Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103965,Etherium Sculptor,Etherium Sculptor,Neon Dynasty Commander,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103958,Indomitable Archangel,Indomitable Archangel,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103954,Cataclysmic Gearhulk,Cataclysmic Gearhulk,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104038,Weatherlight,Weatherlight,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104009,Dance of the Manse,Dance of the Manse,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103911,Myojin of Towering Might,Myojin of Towering Might,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103893,Kami of Celebration,Kami of Celebration,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103976,Chain Reaction,Chain Reaction,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103971,Thopter Spy Network,Thopter Spy Network,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104028,Peacewalker Colossus,Peacewalker Colossus,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103999,"Rishkar, Peema Renegade","Rishkar, Peema Renegade",Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104046,"Oran-Rief, the Vastwood","Oran-Rief, the Vastwood",Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103990,Forgotten Ancient,Forgotten Ancient,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103895,Smoke Spirits' Aid,Smoke Spirits' Aid,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104053,Temple of Enlightenment,Temple of Enlightenment,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104050,Skycloud Expanse,Skycloud Expanse,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103961,"Sram, Senior Edificer","Sram, Senior Edificer",Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104022,Cultivator's Caravan,Cultivator's Caravan,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103906,Myojin of Cryptic Dreams,Myojin of Cryptic Dreams,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103896,Unquenchable Fury,Unquenchable Fury,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103907,Myojin of Grim Betrayal,Myojin of Grim Betrayal,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103882,Release to Memory,Release to Memory,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104048,Prairie Stream,Prairie Stream,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103888,"Katsumasa, the Animator","Katsumasa, the Animator",Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103963,"Teshar, Ancestor's Apostle","Teshar, Ancestor's Apostle",Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103984,Taurean Mauler,Taurean Mauler,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104002,Shamanic Revelation,Shamanic Revelation,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104052,Temple of Abandon,Temple of Abandon,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104039,Cinder Glade,Cinder Glade,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104005,Spearbreaker Behemoth,Spearbreaker Behemoth,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104037,Sword of Vengeance,Sword of Vengeance,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103909,Myojin of Roaring Blades,Myojin of Roaring Blades,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103975,Agitator Ant,Agitator Ant,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103960,Parhelion II,Parhelion II,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103899,"Kosei, Penitent Warlord","Kosei, Penitent Warlord",Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103889,Research Thief,Research Thief,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103991,Genesis Hydra,Genesis Hydra,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104018,Azorius Signet,Azorius Signet,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103998,Rampant Growth,Rampant Growth,Neon Dynasty Commander,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104024,Fireshrieker,Fireshrieker,Neon Dynasty Commander,8,4,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104030,Shimmer Myr,Shimmer Myr,Neon Dynasty Commander,8,4,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104041,Exotic Orchard,Exotic Orchard,Neon Dynasty Commander,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104400,Spirit // Spirit [Token],Spirit // Spirit [Token],Neon Dynasty Commander,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104396,Plant // Treasure [Token],Plant // Treasure [Token],Neon Dynasty Commander,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104394,Myr // Spirit [Token],Myr // Spirit [Token],Neon Dynasty Commander,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104390,Beast // Treasure [Token],Beast // Treasure [Token],Neon Dynasty Commander,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104391,Elemental // Spirit [Token],Elemental // Spirit [Token],Neon Dynasty Commander,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104395,Phyrexian Germ // Spirit [Token],Phyrexian Germ // Spirit [Token],Neon Dynasty Commander,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104401,Spirit // Thopter [Token],Spirit // Thopter [Token],Neon Dynasty Commander,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104398,Smoke Blessing // Spirit [Token],Smoke Blessing // Spirit [Token],Neon Dynasty Commander,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104397,Saproling // Spirit [Token],Saproling // Spirit [Token],Neon Dynasty Commander,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104389,Angel // Elephant [Token],Angel // Elephant [Token],Neon Dynasty Commander,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104402,Spirit // Treasure [Token],Spirit // Treasure [Token],Neon Dynasty Commander,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104393,Myr // Pilot [Token],Myr // Pilot [Token],Neon Dynasty Commander,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104043,Gruul Turf,Gruul Turf,Neon Dynasty Commander,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104006,Vastwood Surge,Vastwood Surge,Neon Dynasty Commander,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104014,"Raff Capashen, Ship's Mage","Raff Capashen, Ship's Mage",Neon Dynasty Commander,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103969,Riddlesmith,Riddlesmith,Neon Dynasty Commander,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103992,Hunter's Insight,Hunter's Insight,Neon Dynasty Commander,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103985,Acidic Slime,Acidic Slime,Neon Dynasty Commander,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104003,Snake Umbra,Snake Umbra,Neon Dynasty Commander,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104021,Colossal Plow,Colossal Plow,Neon Dynasty Commander,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103953,Armed and Armored,Armed and Armored,Neon Dynasty Commander,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104040,Command Tower,Command Tower,Neon Dynasty Commander,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104026,Gold Myr,Gold Myr,Neon Dynasty Commander,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
103973,Vedalken Engineer,Vedalken Engineer,Neon Dynasty Commander,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104025,Foundry Inspector,Foundry Inspector,Neon Dynasty Commander,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104045,Opal Palace,Opal Palace,Neon Dynasty Commander,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
104031,Silver Myr,Silver Myr,Neon Dynasty Commander,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
49808,Sliver Legion,Sliver Legion (Foil),Future Sight,3000,1800,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
41090,Horizon Canopy,Horizon Canopy (Foil),Future Sight,3000,1750,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
63605,Magus of the Moon,Magus of the Moon (Foil),Future Sight,1400,800,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
4787,Sliver Legion,Sliver Legion,Future Sight,1000,500,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
48603,"Venser, Shaper Savant","Venser, Shaper Savant (Foil)",Future Sight,550,300,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
557,Akroma's Memorial,Akroma's Memorial,Future Sight,380,210,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
4805,Horizon Canopy,Horizon Canopy,Future Sight,350,200,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
4730,Magus of the Moon,Magus of the Moon,Future Sight,200,100,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
50201,Graven Cairns,Graven Cairns (Foil),Future Sight,180,100,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
60170,Aven Mindcensor,Aven Mindcensor (Foil),Future Sight,160,80,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
40316,Slaughter Pact,Slaughter Pact (Foil),Future Sight,150,80,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
4803,Graven Cairns,Graven Cairns,Future Sight,140,80,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
4756,Heartwood Storyteller,Heartwood Storyteller,Future Sight,140,70,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
4788,Cloud Key,Cloud Key,Future Sight,120,60,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
4768,Summoner's Pact,Summoner's Pact,Future Sight,100,50,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
